ELECTION DATE	ELECTION TYPE	ELECTION NAME	VOTER ID	Last Name	First Name	Middle Name	Suffix	DOB	VOTER STATUS	VOTER STATUS REASON	ABSENTEE INFORMATION	MAILING ADDRESS	HOUSE NUMBER	HOUSE SUFFIX	PRE DIRECTION	STREET NAME	STREET TYPE	POST DIRECTION	UNIT TYPE	UNIT NUMBER	NON STANDARD ADDRESS	CITY	STATE	ZIP	POLLING PLACE CODE	POLLING PLACE NAME	POLLING PLACE ADDRESS	PRECINCT CODE	PRECINCT NAME	SPLIT	BALLOT STYLE	REGISTRATION DATE
01/01/2021	General	MCVR TEST ELECTION	64844034	Taylor	Kristi	Brandy	MD	5/27/1980	Active				6350	D	N	Obrien Vista	 AVE	 S	 Unit	9882	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	49736373	Davis	James	Bridget	PhD	5/27/1980	Active				6603	A	N	Rhonda Meadow	 AVE	N	 Trailer	3276	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	55886146	Jennings	Kelly	Christopher	PhD	5/27/1980	Active				5767	D	 West	Joseph River	 BLVD	N	 STE	4186	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	72620942	Jenkins	Brenda	Tracy	MD	5/27/1980	Active				3510	A	 East	Stone Rapid	 AVE	 South	 Trailer	3807	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	67758579	Jones	Christina	Jeffrey	MD	5/27/1980	Active				3506	B	 West	Ray Pines	 ST	N	 Unit	8546	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	16512186	Daniels	Kathleen	Gerald	MD	5/27/1980	Active				2168	D	 S	Ryan Lock	 ST	 North	 Unit	3603	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	78965134	Powell	James	Gregory	MD	5/27/1980	Active				4109	B	 West	Harris Falls	 AVE	 South	 Unit	5430	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	30863512	Lewis	Selena	Jose	PhD	5/27/1980	Active				8374	D	N	Gilmore Keys	 AVE	 South	 STE	5219	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	68117337	Taylor	Alexander	Sheila	MD	5/27/1980	Active				9745	C	 S	Whitney Trace	 AVE	 S	APT	3041	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	58880625	Velez	Pamela	Adam	MD	5/27/1980	Inactive				2884	D	 East	Laurie Spur	DR	N	 STE	7718	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	98116679	Ramos	Charlotte	Kelly	PhD	5/27/1980	Active				6411	B	 West	Walker Island	 AVE	N	 Trailer	2546	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73819537	Vasquez	Karen	Nathan	MD	5/27/1980	Active				4018	D	N	Thompson Fall	 AVE	 S	 STE	285	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94653400	Strickland	Ronald	Jason	PhD	5/27/1980	Active				8548	C	 West	Young Court	 ST	 North	 Trailer	9168	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	85003013	Davis	Robert	Renee	PhD	5/27/1980	Active				4874	A	 East	Patterson Park	 AVE	 South	 Unit	1809	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	41312338	Moore	Tony	Anthony	PhD	5/27/1980	Active				4713	C	 West	Chris Forge	DR	 North	 Unit	1864	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	93517809	Thompson	Paul	Ricardo	MD	5/27/1980	Active				3600	B	N	Hailey Rue	DR	 S	APT	5163	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	78471574	Hayes	Zachary	Richard	MD	5/27/1980	Active				6176	C	N	Day Curve	 ST	 North	 Unit	8581	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	85257115	Hart	Edward	Sarah	PhD	5/27/1980	Active				9309	D	 S	Long Ports	 BLVD	 S	 STE	1858	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	87309520	Smith	Patricia	Vanessa	PhD	5/27/1980	Active				3932	C	 East	Hall Isle	DR	 S	 Unit	314	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54047847	Hawkins	Nathan	Gabriel	PhD	5/27/1980	Active				8647	C	N	Stephen Flat	 AVE	N	 STE	2147	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	38823598	Valdez	Hannah	Terri	MD	5/27/1980	Active				6066	D	 S	Washington Ramp	DR	 South	 Trailer	4678	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	41682918	Walsh	Richard	Amanda	MD	5/27/1980	Active				1607	C	N	Mendoza Rapids	 AVE	 North	APT	9132	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	14298158	Davis	Christopher	Morgan	PhD	5/27/1980	Active				2085	B	N	Joseph Causeway	 ST	 S	 Unit	3412	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	79569639	Randall	Valerie	Shawn	MD	5/27/1980	Active				5906	D	 East	Darius Oval	DR	 South	 Trailer	7692	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	92008030	Mendez	Autumn	Patricia	MD	5/27/1980	Active				9073	A	N	Jonathan Plains	 BLVD	 North	 STE	1087	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94455085	Turner	Kevin	Carla	PhD	5/27/1980	Active				8913	C	 East	Hudson Vista	 AVE	 S	 Unit	8552	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70750129	Hines	Anthony	Deborah	PhD	5/27/1980	Active				2934	B	 East	Long Route	DR	N	 Unit	5889	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	69530944	Wood	Eric	Jennifer	MD	5/27/1980	Active				8698	B	 West	Rebecca Pike	DR	 S	 Trailer	3084	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	64409668	Petersen	Cynthia	Tina	MD	5/27/1980	Active				2237	B	N	Martinez Viaduct	 AVE	N	 STE	9036	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	75082545	Lawson	Ronald	Daniel	PhD	5/27/1980	Inactive				1568	C	 East	Blair Fall	 ST	N	 Unit	8012	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	55615399	Baker	Bill	Melissa	PhD	5/27/1980	Active				2405	A	 West	Troy Springs	 ST	 North	 Trailer	566	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	24509014	Smith	Angela	Donald	MD	5/27/1980	Active				5597	C	 East	Stephen Summit	 BLVD	N	 Trailer	4431	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	12231470	Johnson	Amber	Monica	MD	5/27/1980	Active				9389	B	 East	Michelle Pike	DR	 North	 Unit	6646	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44644759	May	Michelle	Samantha	MD	5/27/1980	Inactive				6405	D	 West	Cabrera Crossroad	DR	N	 Unit	7037	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	86848531	Williams	Karen	Martin	MD	5/27/1980	Active				5282	B	N	Denise Turnpike	DR	N	 Unit	2553	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60207485	Watts	John	Tamara	PhD	5/27/1980	Active				5112	B	 East	Harris Causeway	 BLVD	 S	APT	1741	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44207327	Davis	Ryan	Brendan	MD	5/27/1980	Active				8430	D	N	Walker Parkways	 AVE	 North	 STE	4909	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	11589848	Hernandez	Cindy	Christopher	PhD	5/27/1980	Inactive				1349	D	 West	Hughes Views	 ST	 South	 Unit	1307	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	32713401	Wilson	Catherine	Veronica	PhD	5/27/1980	Active				5828	A	N	Joshua Hollow	 ST	N	 Unit	734	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	22462445	Morris	Peggy	Robert	PhD	5/27/1980	Active				2617	B	 S	April Inlet	 ST	 North	APT	4112	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	27882672	Morris	Mariah	Brett	MD	5/27/1980	Active				6427	C	N	Livingston Islands	 AVE	 South	 STE	7487	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70586076	Pineda	April	Connie	PhD	5/27/1980	Inactive				4743	B	 S	Caldwell Dale	DR	 S	APT	3121	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	55453443	Wallace	Tim	Bryce	PhD	5/27/1980	Active				5771	D	 East	Branch Station	DR	 South	 Trailer	331	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	89133080	Duncan	David	Nicholas	MD	5/27/1980	Active				5670	D	N	Garcia Valleys	 BLVD	 North	 STE	7830	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	64248336	Olson	Evelyn	Ashley	MD	5/27/1980	Active				1623	A	 West	Christopher Neck	 ST	N	 Trailer	420	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	88117236	Weeks	Rachel	Mark	PhD	5/27/1980	Active				3105	D	N	Bell Way	 ST	 South	 Unit	4761	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70030134	Davis	Manuel	Rachel	PhD	5/27/1980	Active				1196	A	 East	Tucker Pass	 BLVD	 North	 STE	958	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	72985964	Lane	Sheri	Ashley	PhD	5/27/1980	Active				2328	C	 West	Richardson Loop	DR	 South	APT	8568	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33159223	Pennington	Alice	Jessica	PhD	5/27/1980	Active				2596	C	 West	Janet Parkways	 AVE	 South	 Trailer	6265	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60445639	Flores	Craig	Alex	MD	5/27/1980	Inactive				7780	C	 S	Nancy Harbor	 BLVD	N	 Trailer	7773	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44339972	Roth	Paul	Heather	PhD	5/27/1980	Inactive				3199	A	 S	Brooks Mills	 BLVD	N	 Unit	4794	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	40495938	Nichols	Beth	Jennifer	MD	5/27/1980	Active				9758	A	 S	Santos Stream	 BLVD	 North	 STE	2806	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	47496445	Simmons	Emily	Jennifer	MD	5/27/1980	Inactive				2615	A	N	Ramsey Underpass	 BLVD	 S	 STE	8228	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	14844389	Daugherty	Kimberly	Jeff	PhD	5/27/1980	Active				5722	B	 West	Trevino Via	 ST	 South	APT	763	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	37643874	Rodriguez	Pamela	Suzanne	MD	5/27/1980	Active				3770	C	 East	Brown Knoll	DR	 S	 Unit	8481	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	23311179	Beasley	Bruce	Lauren	MD	5/27/1980	Active				4666	B	 West	Allen Land	 AVE	 S	 STE	7688	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	98832912	Martinez	William	Ryan	MD	5/27/1980	Active				8047	B	 West	Ross Oval	 BLVD	 North	 STE	8653	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	83993767	Rodriguez	Gregory	Kimberly	MD	5/27/1980	Active				4716	A	 S	Franklin Mills	 BLVD	 S	APT	5135	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	38554242	Reynolds	Richard	Denise	PhD	5/27/1980	Active				5501	D	 S	Megan Island	 BLVD	N	APT	147	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	99049349	Duarte	Christopher	Brittany	MD	5/27/1980	Active				1110	B	 East	Perez Knolls	 ST	 South	 STE	863	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94170878	Mullins	Molly	Angela	MD	5/27/1980	Active				9502	B	 East	Williams Rapids	 AVE	 South	APT	4198	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73076153	Ford	James	James	PhD	5/27/1980	Active				3373	B	 S	Williams Place	 BLVD	 S	APT	9030	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	21527142	Booth	Theresa	Jennifer	MD	5/27/1980	Active				1292	A	N	Miller Corner	DR	N	 STE	6701	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	51269989	Gibson	Debra	Gabriel	MD	5/27/1980	Active				4265	A	 East	Gabriel Prairie	 ST	 South	 Trailer	3014	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	18418282	Barr	Nicholas	Shawn	PhD	5/27/1980	Active				7152	B	 S	Holland Place	 BLVD	N	APT	831	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	98540307	Robinson	Samantha	Jennifer	PhD	5/27/1980	Inactive				4391	D	 West	Soto Landing	 AVE	 S	 STE	1240	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	19936507	Henderson	Matthew	Elizabeth	MD	5/27/1980	Active				7588	B	 West	Chen Mountains	 BLVD	 S	 Trailer	4153	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62408518	Aguilar	John	Mary	PhD	5/27/1980	Active				2710	B	 East	William Turnpike	DR	 North	APT	2090	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13669345	Chandler	Miguel	Joanne	PhD	5/27/1980	Active				7810	C	 East	Brown Mission	DR	 North	 Unit	7341	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46098457	Ferguson	Mary	Steven	PhD	5/27/1980	Active				8069	B	 S	Karl Street	 AVE	N	 Unit	209	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	37046196	Martin	Mark	Nicole	PhD	5/27/1980	Active				3391	A	 East	Megan Ports	 AVE	 North	APT	6965	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	75967616	Rogers	Ralph	Brittney	PhD	5/27/1980	Active				4481	C	N	Hernandez Port	 ST	 North	 Unit	7743	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73041241	Oconnell	Roberto	Tammy	MD	5/27/1980	Active				7807	A	 East	Wood Plains	 AVE	 S	 Unit	4456	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	31813161	Cooper	Mary	Jacob	MD	5/27/1980	Active				7450	D	 West	George Pike	DR	 South	 STE	2578	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	50633985	Allen	Jonathan	Tammy	MD	5/27/1980	Active				4600	C	 East	Kramer Landing	 AVE	 North	 STE	6513	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	14651941	Mccullough	Suzanne	Rachel	PhD	5/27/1980	Inactive				7623	A	 West	Tonya Forks	 BLVD	 South	APT	9889	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13383385	Davis	Rebecca	Isaac	PhD	5/27/1980	Active				4086	D	 S	Dillon Forge	 BLVD	N	 Trailer	5778	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	37310233	Bowman	Erin	Jennifer	PhD	5/27/1980	Active				2102	D	 S	Amanda Lodge	DR	 S	APT	2800	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62718516	Miles	Cynthia	Kimberly	MD	5/27/1980	Active				3316	B	 West	Ian Lakes	 ST	 South	 STE	4861	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
